DB_ID	DisplayName	Old_Start	Old_End	New_Start	New_End
141345	PAO [peroxisomal matrix]	1	-1	2	649
202114	Nitric oxide synthase, endothelial [cytosol]	null	null	2	1203
72008	PABPN1 [nucleoplasm]	1	-1	2	306
72040	FUS - RNA binding protein/TLS [nucleoplasm]	1	-1	1	526
204001	Protein transport protein Sec24B [cytosol]	null	null	1	1268
114681	Phosphorylated syntaxin 4 [cytosol]	1	-1	1	297
2172941	4-hydroxyprolyl collagen alpha-1(XIV) chain [endoplasmic reticulum lumen]	1	-1	29	1796
2038786	IgH  heavy chain V-III region VH26 precursor [plasma membrane]	1	-1	20	117
162816	PIG-M [endoplasmic reticulum membrane]	1	-1	1	423
2468117	4-Hyp 5-Hyl collagen alpha-1(IV) chain C-term fragment [extracellular region]	1	-1	173	1669
110197	MYH glycosylase [nucleoplasm]	1	-1	1	546
2193000	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXII) chain [extracellular region]	1	-1	28	1626
162458	CBP20 [cytosol]	1	-1	1	156
112184	p-APS (Y629) [cytosol]	1	-1	1	632
379589	RARS2 [mitochondrial matrix]	1	-1	17	578
217039	RAD51C [nucleoplasm]	1	-1	1	376
2127468	5-Gal-Hyl-collagen alpha-6(VI) chain [extracellular region]	-1	-1	20	2263
167221	Son of sevenless protein homolog 2 [cytosol]	1	-1	1	1332
430319	Polycystin-1 [plasma membrane]	null	null	24	4303
391976	Syntaxin 2 variant1 [platelet alpha granule membrane]	null	null	1	288
446072	CD151 [cytosol]	1	-1	1	253
195066	VAV1 [cytosol]	1	-1	1	845
167651	RanBP1 [nuclear envelope]	null	null	2	201
2470364	5-Gal-Hyl-collagen alpha-1(VIII) chain N-term fragment [extracellular region]	1	-1	28	744
2192827	3,4-hydroxyprolyl-collagen alpha-1(XV) chain [extracellular region]	1	-1	28	1388
174244	UBE2C [cytosol]	1	-1	2	179
203757	DHHC-21 [Golgi membrane]	1	-1	1	265
72544	eIF3-gamma [cytosol]	1	-1	1	352
2468321	5-hydroxylysyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	-1	-1	29	1670
59544	Double-strand break repair protein MRE11A [nucleoplasm]	1	-1	1	708
266203	Vesicle transport through interaction with t-SNAREs homolog 1B	null	null	2	232
380277	Cep152 [cytosol]	1	-1	1	1654
171021	Phospho-MAP kinase p38 gamma [cytosol]	1	-1	1	367
419547	UAF1 [nucleoplasm]	null	null	1	487
2127400	4-hydroxyprolyl collagen alpha-4(IV) chain [extracellular region]	-1	-1	39	1690
189395	HMOX1 [endoplasmic reticulum membrane]	null	null	1	288
2192755	3,4-hydroxyprolyl-collagen alpha-1(XIV) chain [extracellular region]	1	-1	29	1796
68736	Proteasome subunit alpha type 7  [cytosol]	1	-1	2	248
63494	DNA-directed RNA polymerase I largest subunit  [nucleoplasm]	1	-1	1	1720
741397	K63-Ub-K285-NEMO [cytosol]	null	null	1	419
176296	Activated claspin [nucleoplasm]	1	-1	1	1339
429712	CERT [cytosol]	1	-1	1	624
212445	MED1 [nucleoplasm]	1	-1	1	1581
71901	Sm protein D2 [nucleoplasm]	1	-1	2	118
212594	Mif protein [extracellular region]	1	-1	2	115
983092	class I MHC B50 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
200602	GAP [cytosol]	1	-1	1	406
419533	FAAP24 [nucleoplasm]	null	null	1	215
2470193	3,4-Hyp Glu-Gal-Hyl collagen alpha-3(V) chain N-term fragment [extracellular region]	-1	-1	30	1745
2172950	4-hydroxyprolyl collagen alpha-1(IX) chain [endoplasmic reticulum lumen]	1	-1	24	921
939788	RGS11 [plasma membrane]	1	-1	1	467
1236878	class I MHC B73 [phagocytic vesicle membrane]	null	null	25	363
65936	Transforming growth factor beta 1 precursor [platelet alpha granule lumen]	1	-1	30	278
164371	G-protein gamma 8 (GBG8) subunit [plasma membrane]	1	-1	2	67
379657	MARS [cytosol]	1	-1	1	900
2192761	Collagen alpha-1(XII) chain [extracellular region]	1	-1	24	3063
167756	class I MHC B7 [plasma membrane]	null	null	25	362
379576	JTV1 [cytosol]	1	-1	1	320
206255	p-S207,T211-MKK6 [cytosol]	1	-1	1	334
71174	fumarylacetoacetate hydrolase [cytosol]	1	-1	2	419
2468314	3,4-Hyp 5-Gal-Hyl collagen alpha-4(IV) chain N-term fragment [extracellular region]	-1	-1	39	1690
352100	SLC43A1 [plasma membrane]	1	-1	1	559
2192868	Glu-Gal-Hyl collagen alpha-2(XI) chain [extracellular region]	1	-1	28	1736
2193004	4-Hyp Glu-Gal-Hyl collagen alpha-2(IX) chain [extracellular region]	1	-1	24	689
158564	Flt3 protein [cytosol]	1	-1	27	993
68891	Cyclin A1 [nucleoplasm]	1	-1	1	465
70421	GLUT2 [plasma membrane]	1	-1	1	524
2065715	4-Hyp 5-Gal-Hyl collagen alpha-1(VII) chain [endoplasmic reticulum lumen]	-1	-1	17	2944
2192900	3,4-hydroxyprolyl-collagen alpha-1(XX) chain [extracellular region]	1	-1	23	1284
2186719	Glu-Gal-Hyl-collagen alpha-1(XXIV) chain [endoplasmic reticulum lumen]	1	-1	36	1714
376234	Zwilch [cytosol]	1	-1	1	591
174324	Proteasome subunit alpha type 4  [nucleoplasm]	1	-1	1	261
416641	AP2A1 [endocytic vesicle membrane]	1	-1	1	977
176551	SULT1B1 monomer [cytosol]	1	-1	1	296
432912	LPP [cytosol]	null	null	1	612
2268783	5-Gal-Hyl-collagen alpha-1(XXIV) propeptide [extracellular region]	1	-1	36	1714
2127309	5-Gal-Hyl collagen alpha-4(IV) chain [extracellular region]	-1	-1	39	1690
191698	beta tubulin 6 [cytosol]	1	-1	1	446
1236757	class I MHC B18 [phagocytic vesicle membrane]	null	null	25	362
450218	MAP kinase-activated protein kinase 3 [nucleoplasm]	null	null	1	382
72484	60S ribosomal protein L6 [cytosol]	1	-1	2	288
446879	TAB3 [plasma membrane]	null	null	1	712
66520	Thrombospondin 2 precursor [extracellular region]	1	-1	19	1172
174364	Glutathione synthase [cytosol]	1	-1	2	474
912603	ATP6V1F [cytosol]	1	-1	1	119
2268926	3,4-Hyp 5-Hyl-collagen alpha-2(XI) -N propeptide [extracellular region]	1	-1	28	1736
377733	spindly [cytosol]	null	null	1	605
2470220	4-hydroxyprolyl collagen alpha-6(VI) chain N-term fragment [extracellular region]	-1	-1	20	2263
72048	FLJ10839 DNA-binding protein [nucleoplasm]	1	-1	1	1150
2268899	Collagen alpha-1(XXVII) propeptide [extracellular region]	1	-1	625	1621
201585	Filamin C [cytosol]	1	-1	1	2725
156702	p-S274,326-NUDC [nucleoplasm]	1	-1	1	331
937011	p-3S,3T-IRAK1 [plasma membrane]	null	null	1	712
211195	DFF40/DFFB/CAD [nucleoplasm]	1	-1	1	338
349441	phospho-Mdmx (Ser-342 Ser-367) [nucleoplasm]	1	-1	1	490
2059925	NPHP4 [cytosol]	1	-1	1	1426
2172931	4-hydroxyprolyl collagen alpha-1(XIX) chain [endoplasmic reticulum lumen]	1	-1	24	1142
204000	Protein transport protein Sec31A [endoplasmic reticulum membrane]	null	null	1	1220
2192810	Collagen alpha-1(XV) chain [extracellular region]	1	-1	28	1388
199960	ERK2 [nucleoplasm]	1	-1	2	360
2470641	4-Hyp 5-Hyl collagen alpha-2(XI) chain N-term fragment [extracellular region]	1	-1	28	1736
2063995	DCN [Golgi lumen]	1	-1	31	359
265204	Carboxypeptidase E [secretory granule membrane]	1	-1	43	476
375779	SLC7A3 [plasma membrane]	1	-1	1	619
71753	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [cytosol]	1	-1	1	386
180030	DARPP-32-S102P-S137P [cytosol]	1	-1	1	204
2473479	4-Hyp 5-Hyl-collagen alpha-1(XXIII) transmembrane region [plasma membrane]	1	-1	1	540
419549	WDR48 [nucleoplasm]	null	null	1	677
2192936	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXVII) chain [extracellular region]	1	-1	625	1621
187967	phospho-Cdk2(Thr160) [nucleoplasm]	1	-1	1	298
2173024	5-hydroxylysyl-collagen alpha-1(XIX) chain [endoplasmic reticulum lumen]	1	-1	24	1142
70459	6-phosphofructokinase, liver type  [cytosol]	1	-1	2	780
157738	ALADIN [nuclear envelope]	1	-1	1	546
139887	VEGFC [extracellular region]	1	-1	112	227
2186690	5-hydroxylysyl-collagen alpha-1(XI) chain [endoplasmic reticulum lumen]	1	-1	512	1563
2470372	4-Hyp Glu-Gal-Hyl-collagen alpha-1(VIII) chain C-term fragment [extracellular region]	1	-1	28	744
167450	G protein alpha 15 [plasma membrane]	1	-1	1	374
191329	HMGCS1 [cytosol]	null	null	1	520
60951	Mu-type opioid receptor [plasma membrane]	1	-1	1	400
2470379	5-hydroxylysyl-collagen alpha-1(IX) chain N-term fragment [extracellular region]	1	-1	24	921
71580	PYGL [cytosol]	1	-1	2	847
2268788	3,4-Hyp 5-Gal-Hyl-collagen alpha-2(XI) -N propeptide [extracellular region]	1	-1	28	1736
450316	TRIF [endosome membrane]	null	null	1	712
376246	Seh1 [cytosol]	1	-1	1	360
375311	INCENP [cytosol]	1	-1	1	918
392781	unfolded alpha K tubulin -1 [cytosol]	1	-1	1	451
211368	DGCR8-1 [nucleoplasm]	1	-1	1	773
70298	((1,6)-alpha-glucosyl)poly((1,4)-alpha-glucosyl)glycogenin-1 [cytosol]	1	-1	2	350
2193045	4-Hyp 5-Gal-Hyl-collagen alpha-1(XXII) chain [extracellular region]	1	-1	28	1626
196980	FAD1 flavin adenine dinucleotide synthetase homolog [cytosol]	null	null	1	587
400123	ACSL1 variant1 [mitochondrial outer membrane]	1	-1	1	698
2470326	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(VIII) chain N-term fragment [extracellular region]	1	-1	28	744
141613	Histone RNA hairpin-binding protein [cytosol]	1	-1	1	270
50500	ATP synthase protein 8  [mitochondrial inner membrane]	1	-1	1	68
450606	Protein kinase C, delta type  [nucleoplasm]	1	-1	1	676
2317312	p-S474-AKT2 [plasma membrane]	1	-1	1	481
350248	Recombining binding protein suppressor of hairless-like protein [nucleoplasm]	null	null	1	517
63496	DNA-directed RNA polymerase I 135 kDa polypeptide  [nucleoplasm]	1	-1	1	1135
2065742	5-hydroxylysyl collagen alpha-4(IV) chain [endoplasmic reticulum lumen]	-1	-1	39	1690
2484959	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XV) N-term fragment [extracellular region]	1	-1	28	1388
170657	G alpha-olf [plasma membrane]	1	-1	2	381
2127489	Collagen alpha-6(VI) chain [extracellular region]	-1	-1	20	2263
432796	Ca/Calmodulin dependent protein kinase II alpha subunit [plasma membrane]	1	-1	1	478
517396	Wnt-5a [extracellular region]	1	-1	62	380
2268877	Glu-Gal-Hyl collagen alpha-2(XI) -N propeptide [extracellular region]	1	-1	28	1736
2470635	4-Hyp 5-Gal-Hyl collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
430337	alpha-synemin [cytosol]	1	-1	1	1565
2470634	Collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
211509	WIP2 isoform-1 [cytosol]	1	-1	1	440
389600	2-hydroxyacyl-CoA lyase 1 [peroxisomal matrix]	1	-1	1	578
204004	Protein transport protein Sec24D [endoplasmic reticulum membrane]	null	null	1	1032
2268871	3,4-Hyp 5-Hyl-collagen alpha-1(XXIV) -N propeptide [extracellular region]	1	-1	36	1714
157745	Nup37 [nuclear envelope]	1	-1	1	326
192142	AKR1C4 [cytosol]	null	null	1	323
379585	NARS2 [mitochondrial matrix]	1	-1	15	477
375471	SLC6A14 [plasma membrane]	1	-1	1	642
2470677	3,4-Hyp 5-Hyl-collagen alpha-1(XII) chain C-term fragment [extracellular region]	-1	-1	24	3063
416630	AP2 complex subunit sigma-1 [endocytic vesicle membrane]	1	-1	1	142
383199	ABCA10 [plasma membrane]	null	null	1	1543
450315	TAK1 [endosome membrane]	null	606	1	606
181892	Histone H2A.q [nucleoplasm]	1	-1	2	129
180057	DARPP-32-T75P-S102P-S137P-T34P [cytosol]	1	-1	1	204
72339	40S small ribosomal protein 17 [cytosol]	1	-1	2	135
2468226	Collagen alpha-6(IV) chain N-term fragment [extracellular region]	-1	-1	23	1691
352020	SLC6A18 [plasma membrane]	1	-1	1	628
206260	NTF2 [nucleoplasm]	1	-1	1	127
73714	Rrn3 [nucleoplasm]	1	-1	1	651
201593	Satb1 [nucleoplasm]	1	-1	1	763
448831	phospho-E47 [nucleoplasm]	1	-1	1	654
2470036	4-Hyp 5-Gal-Hyl collagen alpha-1(V) chain N-term fragment [extracellular region]	-1	-1	38	1605
977100	Semenogelin-1 [extracellular region]	1	-1	24	462
1236835	Platelet glycoprotein IV [phagocytic vesicle]	1	-1	2	472
2470401	3,4-hydroxyprolyl-collagen alpha-1(IX) chain N-term fragment [extracellular region]	1	-1	24	921
375310	CENP-S [cytosol]	1	-1	1	138
72375	40S small ribosomal protein 4 [cytosol]	1	-1	2	263
72353	40S small ribosomal protein 23 [cytosol]	1	-1	2	143
211702	RHG10 [cytosol]	1	-1	1	786
351236	SSAT-1 [cytosol]	1	-1	1	171
2173271	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXII) chain [endoplasmic reticulum lumen]	1	-1	28	1626
983038	class I MHC B67 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
167736	class I MHC B40 [Golgi membrane]	null	null	25	362
446639	IRAK1 [cytosol]	1	-1	1	712
2065069	D2,4,4(S)3-DCN [Golgi lumen]	1	-1	31	359
182166	Adapter-related protein complex 2 beta 1 subunit [cytosol]	1	-1	1	937
72464	60S ribosomal protein L36 [cytosol]	1	-1	2	105
2192914	4-hydroxyprolyl collagen alpha-1(XXI) chain [extracellular region]	1	-1	23	957
2173224	3,4-Hyp 5-Hyl-collagen alpha-1(XXII) chain [endoplasmic reticulum lumen]	1	-1	28	1626
173123	CypA protein [cytosol]	1	-1	2	165
264412	Cyclin A1 [endoplasmic reticulum membrane]	1	-1	1	465
191694	alpha tubulin -1 [cytosol]	1	-1	1	448
213252	MED4-1 [nucleoplasm]	1	-1	1	270
176078	Glutathione S-transferase kappa 1 [cytosol]	1	-1	2	226
61605	PTGS2 [endoplasmic reticulum membrane]	1	-1	18	604
72379	40S small ribosomal protein 5 [cytosol]	1	-1	1	204
2470683	4-hydroxyprolyl-collagen alpha-1(XII) chain C-term fragment [extracellular region]	-1	-1	24	3063
517890	Clone of Clone of FHOD1 [cytosol]	1	-1	2	1164
2268737	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXVII) -N propeptide [extracellular region]	1	-1	625	1621
174339	26S proteasome non-ATPase regulatory subunit 12 [nucleoplasm]	1	-1	2	456
2192875	3,4-Hyp 5-Hyl-collagen alpha-1(XI) chain [extracellular region]	1	-1	512	1563
201700	phospho-Dvl-1 [cytosol]	1	-1	1	695
2468222	4-Hyp 5-Hyl collagen alpha-6(IV) chain N-term fragment [extracellular region]	-1	-1	23	1691
2470421	4-Hyp 5-Gal-Hyl-collagen alpha-1(IX) chain N-term fragment [extracellular region]	1	-1	24	921
2682414	5-sulfiliminyl collagen alpha-3(IV) chain [extracellular region]	-1	-1	29	1670
180575	CD4 [endoplasmic reticulum membrane]	null	null	26	458
2192982	3,4-hydroxyprolyl-collagen alpha-1(IX) chain [extracellular region]	1	-1	24	921
71881	U5-102 kDa protein [nucleoplasm]	1	-1	1	941
182952	Epsin [plasma membrane]	1	-1	1	576
2512891	MPC2 [mitochondrial inner membrane]	1	-1	1	127
847700	DDX9 (NDH II, RNA helicase A) [cytosol]	1	-1	1	1270
379428	SLC3A1 [plasma membrane]	1	-1	1	685
983405	class I MHC B45 [Golgi membrane]	null	null	25	362
2471851	5-hydroxylysyl-collagen alpha-1(XVII) ectodomain [extracellular region]	1	-1	1	1497
211388	Pyruvate kinase, L isozyme [cytosol]	1	-1	1	574
2193046	4-Hyp 5-Hyl-collagen alpha-1(XXIV) chain [extracellular region]	1	-1	36	1714
2484949	4-Hyp 5-Gal-Hyl-collagen alpha-1(XV) endostatin-XV [extracellular region]	1	-1	28	1388
195276	p-S37,T41,S47-beta-catenin_1 [cytosol]	1	-1	1	781
2065762	Glu-Gal-Hyl collagen alpha-5(IV) chain [endoplasmic reticulum lumen]	-1	-1	27	1685
352134	SLC38A4 [plasma membrane]	1	-1	1	547
204910	SOCS1 [cytosol]	1	-1	1	211
55479	Guanylyl cyclase activating protein 2 [cytosol]	1	-1	2	200
164335	G-protein beta2 (GBB2) subunit [plasma membrane]	1	-1	2	340
66212	FASL [extracellular region]	1	-1	1	281
2470523	Glu-Gal-Hyl-collagen alpha-1(X) chain N-term fragment [extracellular region]	1	-1	19	680
389824	Hydroxyacid oxidase 1 [peroxisomal matrix]	1	-1	1	370
68788	26S proteasome non-ATPase regulatory subunit 10 [cytosol]	1	-1	1	226
427390	Histone H4 (acetylated at K5, K8, K12, and K16) [nucleoplasm]	1	-1	2	103
198742	Phospho-MAP kinase p38 alpha isoform 1 [nucleoplasm]	1	-1	2	360
212298	EZH2 [nucleoplasm]	1	-1	1	746
2193042	4-Hyp 5-Hyl-collagen alpha-1(XXV) chain [plasma membrane]	1	-1	1	654
2192985	5-Gal-Hyl-collagen alpha-1(XXIII) chain [plasma membrane]	1	-1	1	540
1236784	class I MHC B40 [early endosome membrane]	null	null	25	362
2470590	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XI) chain N-term fragment [extracellular region]	1	-1	512	1563
2470043	Collagen alpha-1(V) chain N-term fragment [extracellular region]	-1	-1	38	1605
157695	Nup153 [nucleoplasm]	1	-1	2	1475
2161384	MFAP4 [extracellular region]	1	-1	22	255
2186713	Glu-Gal-Hyl-collagen alpha-1(XXVII) chain [endoplasmic reticulum lumen]	1	-1	625	1621
70395	hexokinase 1 [cytosol]	1	-1	1	917
2186662	4-hydroxyprolyl collagen alpha-1(XXVII) -N propeptide [endoplasmic reticulum lumen]	1	-1	625	1621
939775	RGS1 [plasma membrane]	null	null	1	209
2193013	3,4-Hyp 5-Hyl collagen alpha-2(IX) chain [extracellular region]	1	-1	24	689
418996	p120 catenin [plasma membrane]	1	-1	1	968
420799	FAAP100 [cytosol, nucleoplasm]	null	null	1	881
2173111	Glu-Gal-Hyl-collagen alpha-1(XV) [endoplasmic reticulum lumen]	1	-1	28	1388
2192972	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XXIV) chain [extracellular region]	1	-1	36	1714
73483	phosphoribosyl pyrophosphate synthetase 1 [cytosol]	1	-1	2	318
200811	ARP3 [cytosol]	1	-1	2	418
74052	GMP-PDE gamma*	1	-1	1	87
2172959	4-hydroxyprolyl collagen alpha-1(X) chain [endoplasmic reticulum lumen]	1	-1	19	680
158580	IL-7R protein [cytosol]	1	-1	21	459
2192733	4-hydroxyprolyl collagen alpha-1(VIII) chain [extracellular region]	1	-1	28	744
1964451	HsRPC5 [cytosol]	1	-1	1	708
2470781	Glu-Gal-Hyl-collagen alpha-1(XIV) chain N-term fragment [extracellular region]	1	-1	29	1796
72389	40S small ribosomal protein P4 [cytosol]	1	-1	2	295
400190	FATP1 [plasma membrane]	null	null	1	646
65553	Transcription initiation factor TFIID 28 kDa subunit [nucleoplasm]	1	-1	1	211
68804	26S proteasome non-ATPase regulatory subunit 6 [cytosol]	1	-1	2	389
203016	WIP [plasma membrane]	1	-1	1	503
2470612	Glu-Gal-Hyl collagen alpha-2(XI) chain C-term fragment [extracellular region]	-1	-1	28	1736
1236822	class I MHC B15 [phagocytic vesicle membrane]	null	null	25	362
170989	MAPK11 [cytosol]	1	-1	1	364
2173183	4-Hyp 5-Gal-Hyl-collagen alpha-1(VIII) chain [endoplasmic reticulum lumen]	1	-1	28	744
212430	MED7 [nucleoplasm]	1	-1	1	233
2172921	4-hydroxyprolyl-collagen alpha-1(XII) chain [endoplasmic reticulum lumen]	1	-1	24	3063
2471862	Glu-Gal-Hyl-collagen alpha-1(XVII) ectodomain [extracellular region]	1	-1	1	1497
975127	IRAK1 [endosome membrane]	null	null	1	712
977566	Histone H2B.f [extracellular region]	1	-1	2	126
187893	EEA1 [endosome membrane]	1	-1	1	1411
2470453	Glu-Gal-Hyl collagen alpha-2(IX) chain N-term fragment [extracellular region]	1	-1	24	689
211047	Cytochrome P450 4X1 [endoplasmic reticulum membrane]	null	null	1	509
2192920	5-hydroxylysyl-collagen alpha-1(XXI) chain [extracellular region]	1	-1	23	957
2173215	3,4-Hyp 5-Hyl-collagen alpha-1(XXIII) chain [endoplasmic reticulum lumen]	1	-1	1	540
167634	PACS-1 [cytosol]	null	null	2	963
70372	Glucose-6-phosphate 1-dehydrogenase  [cytosol]	1	-1	2	515
212407	TAF15 [nucleoplasm]	1	-1	1	592
2192823	4-hydroxyprolyl collagen alpha-1(XVI) chain [extracellular region]	1	-1	22	1604
2468243	5-Gal-Hyl collagen alpha-5(IV) chain N-term fragment [extracellular region]	-1	-1	27	1685
168116	TAB2 [plasma membrane]	1	-1	1	693
2064064	Gal-Gal-Xyl-DCN [Golgi lumen]	1	-1	31	359
2127420	3,4-Hyp 5-Gal-Hyl collagen alpha-4(IV) chain [extracellular region]	-1	-1	39	1690
2173168	4-Hyp 5-Gal-Hyl-collagen alpha-1(X) chain [endoplasmic reticulum lumen]	1	-1	19	680
2065688	4-Hyp 5-Hyl collagen alpha-5(IV) chain [endoplasmic reticulum lumen]	-1	-1	27	1685
112331	Active c-SRC (p-Y419) [plasma membrane]	1	-1	2	536
2468345	5-Gal-Hyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	-1	-1	29	1670
2471909	5-Gal-Hyl-collagen alpha-1(XIII) chain ectodomain [extracellular region]	-1	-1	1	717
210783	PTF1A [nucleoplasm]	1	-1	1	328
2468177	3,4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	1	-1	184	1712
2471870	Collagen alpha-1(XVII) ectodomain [extracellular region]	1	-1	1	1497
68427	RFC36 [nucleoplasm]	1	-1	1	340
2470707	3,4-Hyp 5-Hyl-collagen alpha-1(XII) chain N-term fragment [extracellular region]	1	-1	24	3063
2470887	4-Hyp Glu-Gal-Hyl-collagen alpha-1(XVIII) chain N-term fragment [extracellular region]	1	-1	24	1754
191876	JBP1 [cytosol]	1	-1	1	637
70188	poly((1,4)-alpha-glucosyl) glycogenin-2 [cytosol]	1	-1	1	501
2473470	3,4-Hyp Glu-Gal-Hyl-collagen alpha-1(XXIII) ectodomain [extracellular region]	-1	-1	1	540
2468313	3,4-hydroxyprolyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	-1	-1	29	1670
983079	class I MHC B58 [integral to lumenal side of endoplasmic reticulum membrane]	null	null	25	362
74684	p(Y317)-SHC [cytosol]	1	-1	1	583
181900	Histone H2B.r [nucleoplasm]	1	-1	2	126
349738	Fructose-bisphosphate aldolase A  [platelet alpha granule lumen]	1	-1	2	364
2470356	Glu-Gal-Hyl-collagen alpha-1(VIII) chain N-term fragment [extracellular region]	1	-1	28	744
376240	EB1 [cytosol]	1	-1	2	268
180048	DARPP-32-S102P [cytosol]	1	-1	1	204
375298	CENP-Q [cytosol]	1	-1	1	268
2127379	4-Hyp 5-Gal-Hyl collagen alpha-3(V) chain [extracellular region]	-1	-1	30	1745
72420	60S ribosomal protein L18 [cytosol]	1	-1	2	188
200557	SLC25A20 [mitochondrial inner membrane]	1	-1	1	301
983401	class I MHC B49 [Golgi membrane]	null	null	25	362
983075	HLA class I histocompatibility antigen, A-2 alpha chain [integral to lumenal side of endoplasmic reticulum membrane]	1	-1	25	365
2470342	Collagen alpha-2(VIII) chain C-term fragment [extracellular region]	1	-1	29	703
380577	Synapsin I [clathrin sculpted monoamine transport vesicle membrane]	1	-1	1	705
2470791	3,4-Hyp 5-Gal-Hyl-collagen alpha-1(XIV) chain C-term fragment [extracellular region]	-1	-1	29	1796
2127421	3,4-hydroxyprolyl collagen alpha-3(V) chain [extracellular region]	-1	-1	30	1745
139864	Kininogen precursor [platelet alpha granule lumen]	1	-1	19	644
156925	EF-1-gamma [cytosol]	1	-1	2	437
432703	VAMP2 [lysosomal membrane]	null	null	2	116
446071	*MIM [cytosol]	1	-1	1	755
71985	U2AF 35 kDa subunit [nucleoplasm]	1	-1	2	240
200812	ARPC3 [cytosol]	1	-1	2	178
2533848	Laminin beta-3 C-term fragment [extracellular region]	-1	-1	18	1172
380579	Synapsin II [clathrin sculpted monoamine transport vesicle membrane]	1	-1	1	582
2065630	3,4-hydroxyprolyl collagen alpha-3(V) chain [endoplasmic reticulum lumen]	-1	-1	30	1745
198092	GLYCAM-1 (fragment) [plasma membrane]	1	-1	19	47
72054	CD2BP2 - GYF [nucleoplasm]	1	-1	1	341
2173102	Glu-Gal-Hyl-collagen alpha-1(XVII) chain [endoplasmic reticulum lumen]	1	-1	1	1497
2468211	5-hydroxylysyl collagen alpha-6(IV) chain C-term fragment [extracellular region]	-1	-1	23	1691
429782	SGMS1 [Golgi membrane]	1	-1	1	419
