Pathway id	Species	Pathway name
6196298	Xenopus tropicalis	Negative regulation of FGFR4 signaling
6273503	Danio rerio	Negative regulation of FGFR4 signaling
6323430	Drosophila melanogaster	Negative regulation of FGFR4 signaling
1227888	Gallus gallus	Negative Regulation of MDA5 signaling
5368598	Homo sapiens	negative regulation of TCF-dependent signaling by DVL-interacting proteins
5752471	Caenorhabditis elegans	negative regulation of TCF-dependent signaling by DVL-interacting proteins
5812870	Sus scrofa	negative regulation of TCF-dependent signaling by DVL-interacting proteins
5870761	Bos taurus	negative regulation of TCF-dependent signaling by DVL-interacting proteins
5932467	Canis familiaris	negative regulation of TCF-dependent signaling by DVL-interacting proteins
5992364	Mus musculus	negative regulation of TCF-dependent signaling by DVL-interacting proteins
6052874	Rattus norvegicus	negative regulation of TCF-dependent signaling by DVL-interacting proteins
6097175	Gallus gallus	negative regulation of TCF-dependent signaling by DVL-interacting proteins
6140409	Taeniopygia guttata	negative regulation of TCF-dependent signaling by DVL-interacting proteins
6196559	Xenopus tropicalis	negative regulation of TCF-dependent signaling by DVL-interacting proteins
6273763	Danio rerio	negative regulation of TCF-dependent signaling by DVL-interacting proteins
6323648	Drosophila melanogaster	negative regulation of TCF-dependent signaling by DVL-interacting proteins
3772470	Homo sapiens	negative regulation of TCF-dependent signaling by WNT ligand antagonists
5812840	Sus scrofa	negative regulation of TCF-dependent signaling by WNT ligand antagonists
5870730	Bos taurus	negative regulation of TCF-dependent signaling by WNT ligand antagonists
5932435	Canis familiaris	negative regulation of TCF-dependent signaling by WNT ligand antagonists
5992333	Mus musculus	negative regulation of TCF-dependent signaling by WNT ligand antagonists
6052843	Rattus norvegicus	negative regulation of TCF-dependent signaling by WNT ligand antagonists
6097142	Gallus gallus	negative regulation of TCF-dependent signaling by WNT ligand antagonists
6140377	Taeniopygia guttata	negative regulation of TCF-dependent signaling by WNT ligand antagonists
6196527	Xenopus tropicalis	negative regulation of TCF-dependent signaling by WNT ligand antagonists
6273731	Danio rerio	negative regulation of TCF-dependent signaling by WNT ligand antagonists
6323621	Drosophila melanogaster	negative regulation of TCF-dependent signaling by WNT ligand antagonists
199418	Homo sapiens	Negative regulation of the PI3K/AKT network
5695319	Dictyostelium discoideum	Negative regulation of the PI3K/AKT network
5751986	Caenorhabditis elegans	Negative regulation of the PI3K/AKT network
5812234	Sus scrofa	Negative regulation of the PI3K/AKT network
5870132	Bos taurus	Negative regulation of the PI3K/AKT network
5931840	Canis familiaris	Negative regulation of the PI3K/AKT network
5991729	Mus musculus	Negative regulation of the PI3K/AKT network
6052242	Rattus norvegicus	Negative regulation of the PI3K/AKT network
6096561	Gallus gallus	Negative regulation of the PI3K/AKT network
6139794	Taeniopygia guttata	Negative regulation of the PI3K/AKT network
6195948	Xenopus tropicalis	Negative regulation of the PI3K/AKT network
6273131	Danio rerio	Negative regulation of the PI3K/AKT network
6323146	Drosophila melanogaster	Negative regulation of the PI3K/AKT network
6350919	Arabidopsis thaliana	Negative regulation of the PI3K/AKT network
6378892	Oryza sativa	Negative regulation of the PI3K/AKT network
936440	Homo sapiens	Negative regulators of RIG-I/MDA5 signaling
5752263	Caenorhabditis elegans	Negative regulators of RIG-I/MDA5 signaling
5812611	Sus scrofa	Negative regulators of RIG-I/MDA5 signaling
5870498	Bos taurus	Negative regulators of RIG-I/MDA5 signaling
5932204	Canis familiaris	Negative regulators of RIG-I/MDA5 signaling
5992097	Mus musculus	Negative regulators of RIG-I/MDA5 signaling
6052609	Rattus norvegicus	Negative regulators of RIG-I/MDA5 signaling
6096916	Gallus gallus	Negative regulators of RIG-I/MDA5 signaling
6140149	Taeniopygia guttata	Negative regulators of RIG-I/MDA5 signaling
6196299	Xenopus tropicalis	Negative regulators of RIG-I/MDA5 signaling
6273504	Danio rerio	Negative regulators of RIG-I/MDA5 signaling
168333	Homo sapiens	NEP/NS2 Interacts with the Cellular Export Machinery
373753	Homo sapiens	Nephrin interactions
5752075	Caenorhabditis elegans	Nephrin interactions
5812352	Sus scrofa	Nephrin interactions
5870240	Bos taurus	Nephrin interactions
5931951	Canis familiaris	Nephrin interactions
5991840	Mus musculus	Nephrin interactions
6052353	Rattus norvegicus	Nephrin interactions
6096856	Gallus gallus	Nephrin interactions
6140088	Taeniopygia guttata	Nephrin interactions
6196053	Xenopus tropicalis	Nephrin interactions
6273244	Danio rerio	Nephrin interactions
6323240	Drosophila melanogaster	Nephrin interactions
418886	Homo sapiens	Netrin mediated repulsion signals
5752074	Caenorhabditis elegans	Netrin mediated repulsion signals
5812362	Sus scrofa	Netrin mediated repulsion signals
5870250	Bos taurus	Netrin mediated repulsion signals
5931950	Canis familiaris	Netrin mediated repulsion signals
5991839	Mus musculus	Netrin mediated repulsion signals
6052352	Rattus norvegicus	Netrin mediated repulsion signals
6096667	Gallus gallus	Netrin mediated repulsion signals
6139903	Taeniopygia guttata	Netrin mediated repulsion signals
6196052	Xenopus tropicalis	Netrin mediated repulsion signals
6273243	Danio rerio	Netrin mediated repulsion signals
6323239	Drosophila melanogaster	Netrin mediated repulsion signals
373752	Homo sapiens	Netrin-1 signaling
5695488	Dictyostelium discoideum	Netrin-1 signaling
5699527	Plasmodium falciparum	Netrin-1 signaling
5709526	Schizosaccharomyces pombe	Netrin-1 signaling
5719926	Saccharomyces cerevisiae	Netrin-1 signaling
5752073	Caenorhabditis elegans	Netrin-1 signaling
5812354	Sus scrofa	Netrin-1 signaling
5870242	Bos taurus	Netrin-1 signaling
5931949	Canis familiaris	Netrin-1 signaling
5991838	Mus musculus	Netrin-1 signaling
6052351	Rattus norvegicus	Netrin-1 signaling
6096668	Gallus gallus	Netrin-1 signaling
6139904	Taeniopygia guttata	Netrin-1 signaling
6196051	Xenopus tropicalis	Netrin-1 signaling
6273242	Danio rerio	Netrin-1 signaling
6323238	Drosophila melanogaster	Netrin-1 signaling
6351079	Arabidopsis thaliana	Netrin-1 signaling
6379046	Oryza sativa	Netrin-1 signaling
447043	Homo sapiens	Neurofascin interactions
5752077	Caenorhabditis elegans	Neurofascin interactions
5812355	Sus scrofa	Neurofascin interactions
5870243	Bos taurus	Neurofascin interactions
5931952	Canis familiaris	Neurofascin interactions
5991841	Mus musculus	Neurofascin interactions
6052354	Rattus norvegicus	Neurofascin interactions
6096661	Gallus gallus	Neurofascin interactions
6139897	Taeniopygia guttata	Neurofascin interactions
6196055	Xenopus tropicalis	Neurofascin interactions
6273246	Danio rerio	Neurofascin interactions
112316	Homo sapiens	Neuronal System
5694899	Dictyostelium discoideum	Neuronal System
5699509	Plasmodium falciparum	Neuronal System
5709072	Schizosaccharomyces pombe	Neuronal System
5719456	Saccharomyces cerevisiae	Neuronal System
5751519	Caenorhabditis elegans	Neuronal System
5811595	Sus scrofa	Neuronal System
5869464	Bos taurus	Neuronal System
5931174	Canis familiaris	Neuronal System
5991053	Mus musculus	Neuronal System
6051571	Rattus norvegicus	Neuronal System
6095933	Gallus gallus	Neuronal System
6139173	Taeniopygia guttata	Neuronal System
6195292	Xenopus tropicalis	Neuronal System
6272493	Danio rerio	Neuronal System
6322605	Drosophila melanogaster	Neuronal System
6350546	Arabidopsis thaliana	Neuronal System
6378514	Oryza sativa	Neuronal System
194306	Homo sapiens	Neurophilin interactions with VEGF and VEGFR
5812221	Sus scrofa	Neurophilin interactions with VEGF and VEGFR
5870104	Bos taurus	Neurophilin interactions with VEGF and VEGFR
5931812	Canis familiaris	Neurophilin interactions with VEGF and VEGFR
5991701	Mus musculus	Neurophilin interactions with VEGF and VEGFR
6052214	Rattus norvegicus	Neurophilin interactions with VEGF and VEGFR
6096531	Gallus gallus	Neurophilin interactions with VEGF and VEGFR
6139764	Taeniopygia guttata	Neurophilin interactions with VEGF and VEGFR
6195920	Xenopus tropicalis	Neurophilin interactions with VEGF and VEGFR
6273116	Danio rerio	Neurophilin interactions with VEGF and VEGFR
168799	Homo sapiens	Neurotoxicity of clostridium toxins
112311	Homo sapiens	Neurotransmitter Clearance In The Synaptic Cleft
5695193	Dictyostelium discoideum	Neurotransmitter Clearance In The Synaptic Cleft
5709443	Schizosaccharomyces pombe	Neurotransmitter Clearance In The Synaptic Cleft
5752066	Caenorhabditis elegans	Neurotransmitter Clearance In The Synaptic Cleft
5811966	Sus scrofa	Neurotransmitter Clearance In The Synaptic Cleft
5869843	Bos taurus	Neurotransmitter Clearance In The Synaptic Cleft
5931551	Canis familiaris	Neurotransmitter Clearance In The Synaptic Cleft
5991440	Mus musculus	Neurotransmitter Clearance In The Synaptic Cleft
6051952	Rattus norvegicus	Neurotransmitter Clearance In The Synaptic Cleft
6096295	Gallus gallus	Neurotransmitter Clearance In The Synaptic Cleft
6139539	Taeniopygia guttata	Neurotransmitter Clearance In The Synaptic Cleft
6195671	Xenopus tropicalis	Neurotransmitter Clearance In The Synaptic Cleft
6272865	Danio rerio	Neurotransmitter Clearance In The Synaptic Cleft
6323229	Drosophila melanogaster	Neurotransmitter Clearance In The Synaptic Cleft
6350984	Arabidopsis thaliana	Neurotransmitter Clearance In The Synaptic Cleft
6378959	Oryza sativa	Neurotransmitter Clearance In The Synaptic Cleft
112314	Homo sapiens	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5695153	Dictyostelium discoideum	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5699507	Plasmodium falciparum	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5709507	Schizosaccharomyces pombe	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5719907	Saccharomyces cerevisiae	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5751885	Caenorhabditis elegans	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5811907	Sus scrofa	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5869782	Bos taurus	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5931490	Canis familiaris	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
5991375	Mus musculus	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6051890	Rattus norvegicus	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6096236	Gallus gallus	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6139481	Taeniopygia guttata	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6195607	Xenopus tropicalis	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6272807	Danio rerio	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6323015	Drosophila melanogaster	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6351054	Arabidopsis thaliana	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
6378757	Oryza sativa	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
112310	Homo sapiens	Neurotransmitter Release Cycle
5694897	Dictyostelium discoideum	Neurotransmitter Release Cycle
5709539	Schizosaccharomyces pombe	Neurotransmitter Release Cycle
5719820	Saccharomyces cerevisiae	Neurotransmitter Release Cycle
5751521	Caenorhabditis elegans	Neurotransmitter Release Cycle
5811597	Sus scrofa	Neurotransmitter Release Cycle
5869466	Bos taurus	Neurotransmitter Release Cycle
5931176	Canis familiaris	Neurotransmitter Release Cycle
5991055	Mus musculus	Neurotransmitter Release Cycle
6051573	Rattus norvegicus	Neurotransmitter Release Cycle
6095935	Gallus gallus	Neurotransmitter Release Cycle
6139175	Taeniopygia guttata	Neurotransmitter Release Cycle
6195294	Xenopus tropicalis	Neurotransmitter Release Cycle
6272495	Danio rerio	Neurotransmitter Release Cycle
6322607	Drosophila melanogaster	Neurotransmitter Release Cycle
6350961	Arabidopsis thaliana	Neurotransmitter Release Cycle
6378934	Oryza sativa	Neurotransmitter Release Cycle
112313	Homo sapiens	Neurotransmitter uptake and Metabolism In Glial Cells
5709070	Schizosaccharomyces pombe	Neurotransmitter uptake and Metabolism In Glial Cells
5719454	Saccharomyces cerevisiae	Neurotransmitter uptake and Metabolism In Glial Cells
5751517	Caenorhabditis elegans	Neurotransmitter uptake and Metabolism In Glial Cells
5811593	Sus scrofa	Neurotransmitter uptake and Metabolism In Glial Cells
5869462	Bos taurus	Neurotransmitter uptake and Metabolism In Glial Cells
5931172	Canis familiaris	Neurotransmitter uptake and Metabolism In Glial Cells
5991051	Mus musculus	Neurotransmitter uptake and Metabolism In Glial Cells
6051569	Rattus norvegicus	Neurotransmitter uptake and Metabolism In Glial Cells
6095931	Gallus gallus	Neurotransmitter uptake and Metabolism In Glial Cells
6139171	Taeniopygia guttata	Neurotransmitter uptake and Metabolism In Glial Cells
6195290	Xenopus tropicalis	Neurotransmitter uptake and Metabolism In Glial Cells
6272491	Danio rerio	Neurotransmitter uptake and Metabolism In Glial Cells
6322603	Drosophila melanogaster	Neurotransmitter uptake and Metabolism In Glial Cells
6350544	Arabidopsis thaliana	Neurotransmitter uptake and Metabolism In Glial Cells
6378512	Oryza sativa	Neurotransmitter uptake and Metabolism In Glial Cells
933543	Homo sapiens	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
5812084	Sus scrofa	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
5869962	Bos taurus	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
5931666	Canis familiaris	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
5991557	Mus musculus	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
6052071	Rattus norvegicus	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
6096905	Gallus gallus	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
6139631	Taeniopygia guttata	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
6195781	Xenopus tropicalis	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
6273496	Danio rerio	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
209560	Homo sapiens	NF-kB is activated and signals survival
5812214	Sus scrofa	NF-kB is activated and signals survival
5870097	Bos taurus	NF-kB is activated and signals survival
5931804	Canis familiaris	NF-kB is activated and signals survival
5991694	Mus musculus	NF-kB is activated and signals survival
6052207	Rattus norvegicus	NF-kB is activated and signals survival
6096523	Gallus gallus	NF-kB is activated and signals survival
6139834	Taeniopygia guttata	NF-kB is activated and signals survival
6195913	Xenopus tropicalis	NF-kB is activated and signals survival
6273108	Danio rerio	NF-kB is activated and signals survival
6323109	Drosophila melanogaster	NF-kB is activated and signals survival
205017	Homo sapiens	NFG and proNGF binds to p75NTR
5812210	Sus scrofa	NFG and proNGF binds to p75NTR
5870092	Bos taurus	NFG and proNGF binds to p75NTR
5931799	Canis familiaris	NFG and proNGF binds to p75NTR
5991689	Mus musculus	NFG and proNGF binds to p75NTR
6052202	Rattus norvegicus	NFG and proNGF binds to p75NTR
6096517	Gallus gallus	NFG and proNGF binds to p75NTR
6195908	Xenopus tropicalis	NFG and proNGF binds to p75NTR
6273103	Danio rerio	NFG and proNGF binds to p75NTR
433822	Gallus gallus	NFkB  and MAPK activation mediated by TRAF6
434131	Gallus gallus	NFkB activation mediated by RIP1 complexed with activated TLR3
573298	Gallus gallus	NFkB and MAPK activation mediated by TRAF6 upon TLR7 or TLR21 stimulation
167060	Homo sapiens	NGF processing
5812065	Sus scrofa	NGF processing
5869945	Bos taurus	NGF processing
5931648	Canis familiaris	NGF processing
5991540	Mus musculus	NGF processing
6052054	Rattus norvegicus	NGF processing
6096384	Gallus gallus	NGF processing
6139619	Taeniopygia guttata	NGF processing
6195764	Xenopus tropicalis	NGF processing
6272959	Danio rerio	NGF processing
187037	Homo sapiens	NGF signalling via TRKA from the plasma membrane
5694969	Dictyostelium discoideum	NGF signalling via TRKA from the plasma membrane
